ID,parking,renovation,price,time_metro,total_area,house,rooms,combined_bath,separated_bath,passenger_elevator,freight_elevator,windows_to_the_courtyard,windows_to_the_street,windows_facing_the_street_and_yard,loggia,balcony_new,children_allowed,pets_allowed,distance_to_moscow
274704338,0,0,38000.0,11.0,45.0,0,2.0,1,0,0,0,1,0,0,0,1,1,1,11.150798797689978
204605449,0,0,30000.0,11.0,32.0,0,1.0,1,0,0,0,1,0,0,0,0,1,0,11.150798797689978
274776354,0,0,35000.0,11.0,33.2,0,1.0,1,0,1,0,1,0,0,1,0,0,0,11.150798797689978
274946593,0,0,37000.0,11.0,36.4,0,1.0,1,0,2,0,1,0,0,0,1,0,0,11.150798797689978
273999131,0,0,39000.0,7.0,38.0,0,2.0,1,0,1,0,1,0,0,0,0,1,0,10.986006996682868
253699842,0,0,40000.0,11.0,32.6,0,1.0,1,0,0,0,1,0,0,0,1,0,0,11.150798797689978
267484348,0,0,40000.0,7.0,36.0,0,2.0,1,0,1,0,1,0,0,0,0,0,0,10.986006996682868
273649749,0,0,42000.0,11.0,54.4,0,3.0,1,0,0,0,1,0,0,0,1,1,1,11.150798797689978
274898156,0,0,42000.0,7.0,37.0,0,1.0,0,1,2,0,0,0,1,1,0,1,0,11.631235132396341
272224448,0,0,45000.0,9.5,47.0,0,2.0,0,1,2,0,1,0,0,1,0,1,1,10.889922792661743
241942544,0,0,45000.0,7.0,39.0,0,1.0,1,0,2,0,1,0,0,0,1,0,0,10.986006996682868
256925031,0,1,45000.0,11.0,42.0,0,2.0,0,1,2,0,0,1,0,0,0,1,0,11.150798797689978
274059272,0,0,45000.0,11.0,42.0,0,2.0,0,1,0,0,1,0,0,0,0,1,0,11.150798797689978
269479458,0,0,50000.0,7.0,48.0,0,2.0,0,1,2,0,1,0,0,0,1,0,0,11.631235132396341
270569383,0,0,55000.0,11.0,55.0,1,2.0,1,0,1,1,0,1,0,1,0,1,1,11.150798797689978
273294971,0,1,55000.0,7.0,44.0,0,2.0,1,0,1,0,0,1,0,0,0,0,0,10.986006996682868
273344240,0,0,55000.0,7.0,77.7,0,3.0,0,1,0,0,0,0,1,0,1,1,1,11.631235132396341
273527110,0,2,56000.0,11.0,43.3,0,2.0,1,0,0,0,1,0,0,0,1,1,0,11.150798797689978
273452121,0,2,70000.0,11.0,55.0,1,2.0,0,1,1,1,0,0,1,1,0,1,0,11.150798797689978
274215590,0,0,40000.0,9.5,38.0,0,2.0,0,2,2,0,1,0,0,1,0,1,1,10.889922792661743
274830256,0,0,35000.0,11.0,47.0,0,2.0,0,1,0,0,1,0,0,0,0,1,0,11.150798797689978
225241755,0,0,36000.0,7.0,38.4,0,1.0,1,0,1,1,1,0,0,1,0,0,0,10.986006996682868
274619909,0,0,38000.0,10.0,45.3,0,2.0,0,1,2,0,1,0,0,0,1,1,0,10.276347986066522
267416361,0,2,40000.0,12.0,20.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,12.85064501531401
261571604,0,1,45000.0,11.0,33.4,0,1.0,1,0,0,0,1,0,0,0,1,1,0,11.150798797689978
274774158,0,2,48000.0,9.5,32.0,0,1.0,1,0,2,0,1,0,0,0,0,0,0,10.889922792661743
254286216,0,0,57000.0,10.0,50.6,0,2.0,0,1,1,1,0,1,0,0,1,1,1,10.276347986066522
274762316,0,1,45000.0,7.0,50.6,0,2.0,0,1,2,0,0,1,0,0,1,0,0,17.640606083526528
274957047,0,1,38000.0,10.0,24.0,0,0.0,1,0,1,2,0,1,0,1,0,0,0,17.92555133354415
274947956,0,0,37000.0,7.0,44.0,0,2.0,0,1,1,0,1,0,0,0,0,0,0,17.640606083526528
266876488,0,1,45000.0,7.0,55.0,0,3.0,0,1,2,0,0,0,1,0,0,1,1,16.915339595755256
274453257,0,0,42000.0,7.0,51.0,0,2.0,0,1,1,1,1,0,0,0,0,1,0,16.915339595755256
273404022,0,0,35000.0,7.0,54.0,0,2.0,0,1,2,0,1,0,0,0,1,1,0,17.640606083526528
274394796,0,0,38000.0,7.0,44.0,0,2.0,0,1,1,0,1,0,0,0,1,1,1,17.640606083526528
274333870,0,0,44000.0,7.0,51.0,0,2.0,1,0,1,1,1,0,0,0,0,1,1,16.915339595755256
240720099,0,0,25000.0,7.0,35.0,0,1.0,0,1,1,0,1,0,0,0,0,1,0,17.640606083526528
174409926,0,0,29000.0,7.0,40.0,0,1.0,0,1,1,1,1,0,0,2,0,1,0,17.640606083526528
274751247,0,0,30000.0,12.0,38.0,1,1.0,0,1,3,0,1,0,0,0,1,1,1,17.391035632513685
274940049,0,0,30000.0,7.0,32.5,0,1.0,0,1,1,0,1,0,0,0,0,1,1,16.915339595755256
274813873,0,0,31000.0,7.0,40.0,0,1.0,0,1,2,0,1,0,0,2,0,0,0,16.915339595755256
274019676,0,0,32000.0,7.0,33.0,0,1.0,0,1,1,0,1,0,0,0,0,1,0,16.915339595755256
200295681,0,0,32000.0,7.0,40.0,0,1.0,0,1,2,2,1,0,0,0,0,0,0,16.915339595755256
271015489,0,0,35000.0,7.0,38.0,0,1.0,1,0,4,0,0,1,0,1,0,0,0,16.915339595755256
274160012,0,0,35000.0,7.0,32.0,0,1.0,0,1,0,0,0,0,1,0,0,1,1,17.640606083526528
274001161,0,0,35000.0,7.0,45.5,0,2.0,0,1,2,0,1,0,0,0,1,1,1,16.915339595755256
274030661,0,0,35000.0,7.0,46.0,0,2.0,0,1,2,0,1,0,0,0,1,1,0,16.915339595755256
274529263,0,1,35000.0,7.0,39.0,0,1.0,1,0,2,0,1,0,0,0,1,1,0,16.915339595755256
274046618,0,0,36000.0,7.0,38.0,0,1.0,1,0,0,0,1,0,0,1,0,0,0,16.915339595755256
274808030,0,0,36000.0,7.0,38.0,0,1.0,1,0,1,1,1,0,0,1,0,0,0,16.915339595755256
273636480,0,0,37000.0,7.0,44.0,0,2.0,0,1,1,0,1,0,0,0,0,1,0,16.915339595755256
274784512,0,0,37000.0,7.0,33.0,0,1.0,0,1,2,0,1,0,0,0,1,1,0,16.915339595755256
274459935,0,0,37000.0,9.0,40.0,0,1.0,0,1,3,0,0,1,0,0,1,1,0,15.85135117523919
256796990,0,1,37000.0,7.0,40.0,0,1.0,1,0,1,0,1,0,0,0,0,1,1,16.915339595755256
273322530,0,1,37000.0,10.0,20.4,1,1.0,1,0,4,4,1,0,0,1,0,0,0,17.92555133354415
204263950,0,0,38000.0,7.0,56.0,0,2.0,0,1,1,0,1,0,0,1,0,1,0,16.915339595755256
221905651,0,1,38000.0,7.0,43.0,0,2.0,0,1,1,0,1,0,0,0,1,1,0,17.640606083526528
274508708,2,0,40000.0,7.0,39.0,0,1.0,0,1,0,0,1,0,0,0,1,0,0,17.640606083526528
274135796,0,0,40000.0,7.0,52.0,0,2.0,0,1,1,1,1,0,0,1,0,1,0,17.640606083526528
274780000,0,1,40000.0,7.0,52.2,0,2.0,0,1,2,0,1,0,0,0,1,1,1,17.640606083526528
244145361,0,0,40000.0,7.0,58.0,0,3.0,0,1,1,0,1,0,0,0,1,1,1,16.915339595755256
223227968,0,1,41000.0,10.0,37.0,0,1.0,1,0,1,0,1,0,0,1,0,1,0,17.92555133354415
274357492,0,0,41500.0,7.0,41.0,0,1.0,0,1,2,0,1,0,0,2,0,1,1,17.640606083526528
273570064,0,0,42000.0,7.0,52.2,0,2.0,0,1,0,0,1,0,0,1,0,0,0,16.915339595755256
274745209,0,0,42000.0,7.0,42.0,0,2.0,1,0,4,0,1,0,0,1,0,1,0,16.915339595755256
270418048,0,0,42000.0,7.0,54.0,0,2.0,0,1,2,0,1,0,0,0,1,1,0,16.915339595755256
274943107,0,1,44000.0,9.0,55.0,0,2.0,0,1,2,0,1,0,0,0,1,1,0,15.85135117523919
274214962,0,0,44000.0,7.0,50.2,0,2.0,1,0,1,1,1,0,0,0,0,1,1,16.915339595755256
274305842,0,1,45000.0,9.0,54.0,0,2.0,0,1,1,1,1,0,0,1,0,1,0,15.85135117523919
274823583,0,0,45000.0,9.0,52.0,0,2.0,0,1,2,0,1,0,0,0,1,1,1,15.85135117523919
272629512,0,0,45000.0,7.0,56.0,0,2.0,0,1,2,0,0,0,1,0,1,1,0,16.915339595755256
221653573,0,1,45000.0,7.0,38.0,0,1.0,1,0,1,0,0,1,0,0,0,1,1,17.640606083526528
268962681,0,0,49999.0,7.0,62.0,0,3.0,0,1,2,0,0,0,1,1,0,1,1,16.915339595755256
272765513,0,1,50000.0,7.0,45.0,0,2.0,0,1,2,0,1,0,0,1,0,1,0,16.915339595755256
274453256,0,1,50000.0,7.0,64.0,0,3.0,0,1,1,1,0,1,0,0,1,1,1,17.640606083526528
274357488,0,0,50000.0,7.0,45.0,0,2.0,1,0,1,0,0,1,0,0,0,1,0,17.640606083526528
265171754,0,0,50000.0,7.0,52.0,0,2.0,0,1,1,1,1,0,0,1,0,1,0,17.640606083526528
272519192,0,1,50000.0,7.0,52.0,0,2.0,1,0,2,0,1,0,0,1,0,1,1,17.640606083526528
274712429,0,0,52000.0,7.0,79.0,0,3.0,0,1,1,0,0,1,0,1,0,1,1,17.640606083526528
273692415,0,1,55000.0,7.0,51.0,0,2.0,0,1,0,0,0,1,0,0,1,1,0,16.915339595755256
270440152,0,1,68000.0,7.0,77.0,0,3.0,0,1,1,1,0,0,1,0,2,1,0,16.915339595755256
227780518,0,0,25000.0,7.0,38.0,0,1.0,0,1,1,0,1,0,0,0,0,0,0,17.640606083526528
169730016,0,0,27000.0,9.0,35.0,1,1.0,1,0,0,0,1,0,0,0,1,0,0,15.85135117523919
274313839,0,0,28000.0,9.0,39.0,0,1.0,1,0,1,1,1,0,0,0,1,1,1,15.85135117523919
273549891,0,0,29000.0,7.0,33.0,0,1.0,0,1,2,0,1,0,0,0,1,1,1,17.640606083526528
184027570,0,0,30000.0,12.0,72.0,0,2.0,0,1,2,0,1,0,0,0,1,1,1,17.391035632513685
239803877,0,1,30000.0,7.0,42.0,0,1.0,0,1,2,0,1,0,0,1,0,1,1,17.640606083526528
274943872,0,0,30000.0,7.0,33.0,1,1.0,0,1,0,0,1,0,0,0,0,1,1,17.640606083526528
274053493,0,0,30999.0,7.0,38.9,0,1.0,0,1,2,0,1,0,0,1,0,1,1,16.915339595755256
273511346,0,0,35000.0,7.0,46.0,0,2.0,0,1,2,0,1,0,0,1,0,0,0,16.915339595755256
273894866,0,0,35000.0,7.0,45.0,0,2.0,0,1,2,0,1,0,0,1,0,1,0,16.915339595755256
264829652,0,0,35000.0,7.0,44.4,0,2.0,0,1,1,0,0,0,1,0,0,1,0,17.640606083526528
266156568,0,1,36000.0,12.0,35.0,0,1.0,1,0,2,0,1,0,0,1,0,0,0,17.391035632513685
274985383,0,0,37000.0,7.0,52.7,0,2.0,0,1,1,0,1,0,0,0,1,1,0,17.640606083526528
273434787,0,0,38000.0,7.0,45.2,0,2.0,0,1,2,0,1,0,0,0,1,1,0,16.915339595755256
249007292,0,0,40000.0,7.0,54.6,0,2.0,0,1,1,1,1,0,0,0,1,1,0,17.640606083526528
274712507,0,0,40000.0,7.0,38.3,0,1.0,1,0,1,1,1,0,0,0,1,0,0,16.915339595755256
238738285,0,1,40000.0,7.0,37.8,0,1.0,1,0,1,1,0,1,0,0,1,1,0,17.640606083526528
273899289,0,0,42000.0,10.0,72.0,0,3.0,0,1,2,0,0,0,1,0,1,1,0,17.92555133354415
274688585,0,0,42000.0,7.0,46.0,0,2.0,1,0,1,0,0,1,0,1,0,0,0,16.915339595755256
273193631,0,0,44000.0,7.0,58.0,0,2.0,0,1,2,1,1,0,0,1,0,1,0,16.915339595755256
240684425,0,0,45000.0,7.0,63.0,0,3.0,0,1,2,0,1,0,0,0,2,1,1,17.640606083526528
274758190,0,1,50000.0,7.0,53.0,1,2.0,1,0,1,1,1,0,0,1,0,1,0,16.915339595755256
270960463,0,1,50000.0,7.0,55.0,0,2.0,0,1,1,1,0,1,0,1,0,1,0,16.915339595755256
272235170,0,0,52000.0,7.0,76.0,0,3.0,0,1,2,0,1,0,0,1,0,1,1,16.915339595755256
273199256,0,0,68000.0,7.0,77.0,0,3.0,0,1,2,0,1,0,0,0,2,1,0,17.640606083526528
252675205,0,1,70000.0,9.0,78.0,0,3.0,1,0,1,1,0,0,1,1,0,1,0,15.85135117523919
274055494,0,0,55000.0,7.0,48.9,0,3.0,0,1,1,0,1,0,0,0,1,1,0,16.915339595755256
273628356,0,0,37000.0,7.0,44.4,0,2.0,0,1,1,0,1,0,0,0,0,1,0,16.915339595755256
248620942,0,1,37000.0,9.0,39.0,0,1.0,1,0,1,1,1,0,0,1,0,1,0,15.85135117523919
274521234,0,0,38000.0,7.0,35.0,0,1.0,1,0,4,0,1,0,0,0,1,1,1,16.915339595755256
261843893,0,0,50000.0,7.0,64.0,0,3.0,0,1,2,0,1,0,0,0,1,1,1,17.640606083526528
274043792,0,2,40000.0,7.0,34.0,0,1.0,1,0,2,2,0,0,1,1,1,1,1,16.915339595755256
270743654,0,0,42000.0,7.0,51.0,0,2.0,0,1,4,0,1,0,0,1,0,1,0,16.915339595755256
274569862,0,0,44999.0,7.0,54.0,0,2.0,0,1,2,1,1,0,0,0,0,1,0,16.915339595755256
275004251,0,0,45000.0,7.0,59.0,0,3.0,0,1,1,0,1,0,0,1,0,1,0,16.915339595755256
274621431,0,2,48000.0,12.0,34.0,0,1.0,1,0,1,0,1,0,0,0,0,0,0,12.101541255373316
274930720,0,1,43000.0,7.0,38.0,1,1.0,0,1,2,1,1,0,0,0,1,0,0,10.302218768146986
274914091,0,0,38000.0,12.0,40.0,0,1.0,1,0,1,1,1,0,0,0,1,1,1,12.101541255373316
274678650,0,1,40000.0,14.5,50.0,1,2.0,0,1,2,0,1,0,0,0,0,1,1,14.28700843795147
274983066,0,1,53000.0,7.0,60.0,1,2.0,0,1,2,1,1,0,0,0,1,1,1,10.302218768146986
274540359,0,1,40000.0,7.0,25.0,1,1.0,1,0,1,1,1,0,0,0,0,1,1,10.302218768146986
274886872,0,0,45000.0,12.0,46.0,0,1.0,1,0,1,1,0,1,0,0,0,1,1,12.101541255373316
274921098,0,0,35000.0,12.0,40.0,1,1.0,1,0,2,0,1,0,0,0,1,1,0,12.101541255373316
273783266,0,0,41000.0,12.0,33.0,0,1.0,1,0,1,1,1,0,0,1,0,1,1,12.101541255373316
271821054,2,1,80000.0,12.0,82.0,1,3.0,2,0,1,0,0,0,1,1,0,1,1,12.101541255373316
274723861,0,1,35000.0,12.0,22.9,0,1.0,1,0,1,1,1,0,0,0,0,1,1,12.101541255373316
273991285,0,2,39990.0,7.0,19.0,1,0.0,1,0,4,1,1,0,0,0,0,0,0,10.302218768146986
274815878,0,1,41000.0,12.0,33.0,0,1.0,1,0,2,0,1,0,0,1,0,1,1,12.101541255373316
274705216,0,1,44000.0,12.0,46.0,0,2.0,0,1,1,1,1,0,0,0,1,1,1,12.101541255373316
274756053,0,1,45000.0,12.0,46.8,1,1.0,1,0,1,1,1,0,0,0,0,1,0,12.101541255373316
274040624,0,1,55000.0,12.0,60.0,0,3.0,1,0,1,0,1,0,0,0,1,1,1,12.101541255373316
268227377,0,1,50000.0,12.0,45.0,0,2.0,1,0,1,0,1,0,0,1,0,1,1,12.101541255373316
274204512,0,1,55000.0,12.0,45.0,0,2.0,1,0,1,0,1,0,0,0,1,0,0,12.101541255373316
274977078,0,1,40000.0,12.0,39.0,0,1.0,1,0,2,0,1,0,0,0,1,1,0,12.101541255373316
273614174,0,0,30000.0,7.0,39.0,0,1.0,0,1,2,0,1,0,0,1,0,1,1,10.302218768146986
274929071,0,0,40000.0,12.0,73.0,1,3.0,0,1,1,0,1,0,0,1,0,1,1,12.101541255373316
274913428,0,1,40000.0,12.0,40.0,1,1.0,1,0,2,0,1,0,0,1,0,1,0,12.101541255373316
274489307,0,0,42000.0,12.0,52.0,0,2.0,0,1,2,0,1,0,0,0,1,1,1,12.101541255373316
271083814,0,2,49999.0,12.0,41.5,0,1.0,0,1,2,0,1,0,0,2,0,1,1,12.101541255373316
274328936,0,1,60000.0,12.0,62.0,0,2.0,0,1,2,1,1,0,0,1,0,1,0,12.101541255373316
273893094,0,2,62000.0,12.0,58.0,1,2.0,0,1,1,1,0,0,1,0,1,1,1,12.101541255373316
274254319,0,1,66000.0,14.5,78.0,0,3.0,0,1,2,0,1,0,0,2,0,1,1,14.28700843795147
274952707,0,1,65000.0,12.0,62.0,1,2.0,1,0,1,2,0,1,0,0,0,1,0,12.101541255373316
274917588,0,1,33000.0,12.0,39.0,0,1.0,1,0,3,0,1,0,0,1,0,1,1,12.101541255373316
274687774,0,0,35000.0,12.0,36.0,0,1.0,0,1,1,0,1,0,0,0,0,1,0,12.101541255373316
274892207,0,1,48000.0,12.0,33.0,0,1.0,1,0,1,0,1,0,0,0,0,0,0,12.101541255373316
274641353,0,1,65000.0,12.0,62.0,1,2.0,1,0,3,0,0,1,0,0,0,1,0,12.101541255373316
274057863,0,0,35000.0,12.0,36.0,0,1.0,0,1,2,0,1,0,0,1,0,1,0,12.101541255373316
274137593,0,0,35000.0,12.0,38.9,0,1.0,0,1,1,1,1,0,0,1,0,0,0,12.101541255373316
274193974,0,1,37000.0,12.0,42.0,1,1.0,0,1,2,0,0,1,0,0,1,1,0,12.101541255373316
204292526,0,0,38000.0,12.0,55.0,0,2.0,0,1,1,1,1,0,0,1,0,1,1,12.101541255373316
270570127,0,0,40000.0,12.0,29.0,0,1.0,1,0,1,1,0,1,0,0,0,0,0,12.101541255373316
274848394,1,1,42000.0,5.0,25.0,1,1.0,1,0,1,1,1,0,0,0,0,1,0,10.761507488270905
274057189,0,0,43000.0,12.0,40.0,0,1.0,1,0,1,1,1,0,0,0,1,1,0,12.101541255373316
274335681,0,1,45000.0,12.0,65.0,0,2.0,0,2,1,1,1,0,0,1,0,1,1,12.101541255373316
274002982,0,1,45000.0,12.0,52.0,0,2.0,0,1,2,0,1,0,0,0,1,0,0,12.101541255373316
264336747,0,1,53000.0,12.0,63.0,0,3.0,0,1,2,0,1,0,0,1,0,1,0,12.101541255373316
265239568,0,1,58000.0,12.0,70.0,0,2.0,0,1,1,1,1,0,0,1,0,0,0,12.101541255373316
274972145,0,1,65000.0,12.0,77.0,0,3.0,0,1,1,1,0,0,1,1,0,1,0,12.101541255373316
272931811,0,1,70000.0,12.0,60.0,0,3.0,0,1,1,0,0,0,1,1,0,1,0,12.101541255373316
274784779,0,0,23000.0,12.0,38.0,0,1.0,1,0,2,0,0,1,0,1,0,1,0,12.101541255373316
274910415,0,0,25000.0,12.0,33.0,0,1.0,0,1,2,0,1,0,0,1,0,1,0,12.101541255373316
274826944,0,0,30000.0,12.0,35.0,0,1.0,0,1,1,0,1,0,0,0,0,1,0,12.101541255373316
253469416,0,0,30000.0,12.0,38.0,1,1.0,1,0,1,0,1,0,0,1,0,1,1,12.101541255373316
271801821,0,0,32000.0,12.0,32.0,0,1.0,1,0,1,0,1,0,0,0,0,1,1,12.101541255373316
274891649,0,0,32000.0,7.0,40.0,0,1.0,0,1,2,0,1,0,0,1,1,0,0,10.302218768146986
274964064,0,0,32000.0,12.0,36.0,0,1.0,1,0,1,1,0,1,0,1,0,1,0,12.101541255373316
273879237,0,0,32000.0,12.0,33.0,0,1.0,0,1,2,0,0,1,0,0,1,1,0,12.101541255373316
274733727,0,0,32000.0,12.0,36.0,0,1.0,1,0,2,0,1,0,0,1,0,1,0,12.101541255373316
274745379,0,0,33000.0,14.5,36.8,0,1.0,1,0,1,1,1,0,0,0,1,1,0,14.28700843795147
271265706,0,0,33000.0,7.0,19.0,0,1.0,1,0,2,2,1,0,0,0,0,0,0,10.302218768146986
272892423,0,0,35000.0,12.0,33.0,0,1.0,0,1,1,0,1,0,0,0,0,1,0,12.101541255373316
274997798,0,0,35000.0,12.0,38.0,0,1.0,1,0,0,0,1,0,0,0,1,1,0,12.101541255373316
268848551,0,0,35000.0,12.0,37.0,0,1.0,0,1,1,1,0,1,0,0,1,1,0,12.101541255373316
274875804,0,0,35000.0,12.0,28.0,0,2.0,1,0,1,1,1,0,0,0,0,1,1,12.101541255373316
274593479,0,0,35000.0,7.0,20.0,0,1.0,1,0,4,2,0,1,0,0,0,0,0,10.302218768146986
273515150,0,0,35000.0,12.0,33.0,0,1.0,0,1,1,0,1,0,0,0,0,0,0,12.101541255373316
177833513,0,2,35000.0,12.0,42.0,0,1.0,0,1,0,0,1,0,0,0,1,0,0,12.101541255373316
274963882,0,1,35000.0,12.0,38.0,0,1.0,1,0,2,0,1,0,0,0,1,1,0,12.101541255373316
274965829,0,0,35000.0,7.0,38.0,0,1.0,1,0,2,1,1,0,0,1,0,1,1,10.302218768146986
274376315,0,1,35000.0,12.0,40.0,0,1.0,1,0,2,0,1,0,0,1,0,0,0,12.101541255373316
273594168,0,0,35000.0,14.5,48.0,0,2.0,0,1,1,0,1,0,0,0,0,1,0,14.28700843795147
274665176,0,1,35000.0,14.5,38.0,0,1.0,1,0,1,0,1,0,0,1,0,1,1,14.28700843795147
273646497,0,0,35000.0,14.5,35.0,0,1.0,1,0,2,0,1,0,0,0,0,0,0,14.28700843795147
228406804,0,1,35000.0,12.0,35.0,0,1.0,1,0,1,0,1,0,0,1,0,1,0,12.101541255373316
274787939,0,1,35000.0,14.5,38.0,0,1.0,1,0,2,0,1,0,0,1,0,1,0,14.28700843795147
274252698,0,1,35000.0,12.0,33.3,0,1.0,1,0,1,0,1,0,0,0,0,1,1,12.101541255373316
274931535,0,0,36000.0,12.0,45.0,0,2.0,1,0,1,0,1,0,0,1,0,1,1,12.101541255373316
274916187,0,1,37000.0,12.0,35.1,0,1.0,1,0,1,0,0,1,0,0,1,0,0,12.101541255373316
260491015,0,0,37000.0,12.0,43.0,0,2.0,1,0,1,0,1,0,0,1,0,1,0,12.101541255373316
269114112,0,0,38000.0,7.0,19.0,0,1.0,1,0,2,2,0,1,0,0,0,0,0,10.302218768146986
274250560,0,0,38000.0,7.0,21.0,0,1.0,1,0,4,4,1,0,0,0,0,1,0,10.302218768146986
219639374,0,0,38000.0,12.0,45.0,0,2.0,0,1,1,0,1,0,0,1,0,1,1,12.101541255373316
274475800,0,1,40000.0,7.0,21.0,1,1.0,1,0,1,1,0,1,0,0,0,0,0,10.302218768146986
273387415,0,0,40000.0,12.0,21.0,1,1.0,1,0,2,1,1,0,0,0,0,0,0,12.101541255373316
273225721,0,0,40000.0,12.0,33.0,0,1.0,0,1,0,0,1,0,0,0,0,1,1,12.101541255373316
272496341,0,1,40000.0,12.0,44.0,0,1.0,0,1,1,1,0,0,1,1,0,1,0,12.101541255373316
274453255,0,0,40000.0,12.0,38.0,0,1.0,1,0,1,0,1,0,0,1,0,0,0,12.101541255373316
261103569,0,1,40000.0,12.0,38.0,0,1.0,1,0,2,0,0,1,0,0,1,0,0,12.101541255373316
274758906,0,1,40000.0,12.0,39.0,0,1.0,1,0,2,0,1,0,0,0,1,1,1,12.101541255373316
273456089,0,0,41000.0,12.0,63.0,0,3.0,0,1,2,0,1,0,0,0,1,1,1,12.101541255373316
274048626,0,0,42000.0,12.0,36.0,0,1.0,1,0,0,0,0,0,1,0,1,1,0,12.101541255373316
273639173,0,1,42000.0,7.0,57.0,1,2.0,0,1,1,1,1,0,0,1,0,1,0,10.302218768146986
274943358,0,1,42000.0,7.0,37.0,1,1.0,1,0,2,0,1,0,0,1,0,1,0,10.302218768146986
272423212,0,0,42000.0,12.0,60.0,0,2.0,0,1,1,0,1,0,0,1,0,1,0,12.101541255373316
273947575,0,1,42000.0,12.0,40.0,0,1.0,1,0,2,0,1,0,0,1,0,1,0,12.101541255373316
274556103,0,0,43000.0,12.0,55.0,1,2.0,1,0,2,2,1,0,0,1,0,1,0,12.101541255373316
273868979,0,1,43000.0,12.0,40.0,0,1.0,1,0,1,0,1,0,0,0,1,0,0,12.101541255373316
269040176,0,0,44000.0,7.0,20.0,0,1.0,1,0,3,2,1,0,0,0,0,0,1,10.302218768146986
268173372,0,0,44000.0,12.0,48.0,0,2.0,0,1,1,0,1,0,0,0,1,1,0,12.101541255373316
268567958,0,0,45000.0,12.0,60.0,0,2.0,0,1,2,0,1,0,0,1,0,0,0,12.101541255373316
159964171,0,0,45000.0,12.0,55.0,0,2.0,0,1,1,1,1,0,0,0,1,1,0,12.101541255373316
274930858,0,0,45000.0,12.0,57.0,0,2.0,1,0,1,1,1,0,0,0,1,1,1,12.101541255373316
274109243,0,1,45000.0,12.0,56.0,0,2.0,0,1,2,0,1,0,0,0,0,1,0,12.101541255373316
274408051,0,0,45000.0,12.0,52.0,0,2.0,0,1,2,0,1,0,0,1,0,1,0,12.101541255373316
273842021,0,1,45000.0,12.0,42.0,0,1.0,1,0,1,1,0,1,0,1,0,0,0,12.101541255373316
274487493,0,1,45000.0,12.0,40.0,0,1.0,1,0,1,1,1,0,0,1,0,1,0,12.101541255373316
274882924,0,1,45000.0,12.0,47.1,0,2.0,0,1,1,0,1,0,0,1,0,1,0,12.101541255373316
274408962,0,0,45000.0,7.0,68.0,0,3.0,0,1,2,0,1,0,0,1,0,1,1,10.302218768146986
273383658,0,0,45000.0,12.0,68.0,0,2.0,0,1,2,0,1,0,0,0,0,0,0,12.101541255373316
274168722,0,1,45000.0,12.0,58.0,0,2.0,0,1,2,1,1,0,0,1,0,1,0,12.101541255373316
235427408,0,0,45000.0,12.0,56.0,0,2.0,0,1,2,0,1,0,0,0,1,1,0,12.101541255373316
272422803,0,1,48000.0,7.0,40.0,0,2.0,1,0,0,0,1,0,0,0,0,1,0,10.302218768146986
274260520,2,1,50000.0,12.0,40.0,1,1.0,1,0,1,1,1,0,0,0,0,1,0,12.101541255373316
274921160,0,1,50000.0,12.0,38.0,0,1.0,1,0,1,1,0,1,0,1,0,1,0,12.101541255373316
274593457,0,1,50000.0,12.0,52.0,0,2.0,0,1,1,1,1,0,0,1,0,1,0,12.101541255373316
273335666,0,0,50000.0,7.0,64.0,0,3.0,1,0,1,1,1,0,0,1,0,1,0,10.302218768146986
273954955,0,1,50000.0,12.0,78.0,0,3.0,0,1,1,1,1,0,0,1,0,1,1,12.101541255373316
273319501,0,0,50000.0,12.0,48.0,0,2.0,0,1,1,0,1,0,0,0,0,1,0,12.101541255373316
274967330,1,1,50000.0,12.0,78.9,0,3.0,2,0,1,1,1,0,0,1,2,0,0,12.101541255373316
272687206,0,1,50000.0,12.0,60.0,0,3.0,0,1,0,0,1,0,0,0,0,1,0,12.101541255373316
274526643,0,1,50000.0,12.0,62.0,0,2.0,0,1,1,1,0,0,1,1,0,0,0,12.101541255373316
274603123,0,1,50000.0,12.0,53.0,0,2.0,1,0,2,0,1,0,0,1,0,1,0,12.101541255373316
274553645,0,1,50000.0,12.0,60.0,1,2.0,0,1,2,1,1,0,0,1,0,1,1,12.101541255373316
265023311,0,1,50000.0,12.0,69.0,1,2.0,0,1,2,0,1,0,0,0,1,1,1,12.101541255373316
274832436,0,1,52000.0,12.0,62.0,0,2.0,0,1,1,1,0,1,0,1,1,1,0,12.101541255373316
274486524,0,1,55000.0,12.0,54.0,0,2.0,0,1,1,1,0,1,0,1,0,1,0,12.101541255373316
263864468,0,2,55000.0,5.0,32.0,1,2.0,1,0,2,2,1,0,0,1,0,1,1,10.761507488270905
273141952,0,0,60000.0,12.0,72.0,0,3.0,0,1,1,1,0,1,0,0,1,1,1,12.101541255373316
274711878,0,1,60000.0,12.0,50.0,0,2.0,0,1,2,0,0,0,1,0,1,1,1,12.101541255373316
272805795,0,1,60000.0,12.0,62.7,0,3.0,0,1,1,0,0,0,1,1,0,1,0,12.101541255373316
274506034,0,0,60000.0,12.0,82.0,0,3.0,0,1,0,0,0,1,0,0,0,1,1,12.101541255373316
274095021,0,1,60000.0,12.0,80.0,1,3.0,1,0,3,0,1,0,0,1,1,1,1,12.101541255373316
